OBJECTID,Date,Latitude,Longitude,Oceans,Regions,Location,Microplastics Measurement (density),Unit,Density Range,Concentration Class,Sampling Method,Organization
8184,2011-04-06 00:00:00,25.35,-141.11,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
1291,1997-09-04 00:00:00,32.16,-64.88,Atlantic Ocean,north atlantic ocean,Other,0.082072,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
441,16/08/1992,42.45,-64.54,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
951,1995-03-06 00:00:00,43.32,-65.13,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
14227,22/10/2018,55.872667,-4.944833,Atlantic Ocean,inner seas off the west coast of scotland,Other,0.044068,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
16414,22/05/2019,29.8187,-83.5942,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
16797,18/09/2019,27.2995,-97.8158,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20627,2022-12-01 00:00:00,26.565,-97.2759,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
12967,2020-10-11 00:00:00,29.830845,-37.228385,Atlantic Ocean,north atlantic ocean,Other,0.897001,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
12584,13/08/2015,32.000718,-138.2815,Pacific Ocean,north pacific ocean,Other,9.018254,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
55,16/12/1989,17.23,-66.87,Atlantic Ocean,caribbean sea,caribbean sea,0.0108,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
9332,19/12/2014,36.6581,-121.8247,Pacific Ocean,monterey bay national marine sanctuary,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Grab sample,Adventure Scientist
3885,1997-06-07 00:00:00,40.6,-67.99,Atlantic Ocean,north atlantic ocean,Other,0.003084,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
1672,27/10/1999,34.3,-61.27,Atlantic Ocean,north atlantic ocean,Other,0.088552,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5502,23/10/2005,33.03,-58.53,Atlantic Ocean,north atlantic ocean,Other,0.025012,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
13162,2013-08-10 00:00:00,38.229467,-21.044283,Atlantic Ocean,north atlantic ocean,Other,0.556656,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
7715,2009-10-03 00:00:00,15.94,-162.49,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
19010,30/01/2021,28.8575,-80.7756,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18031,14/12/2019,32.5654,-80.1601,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
6481,2003-02-04 00:00:00,-13.54,-143.12,Pacific Ocean,south pacific ocean,galápagos,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
8098,26/03/2011,19.73,-146.63,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
20524,2022-06-01 00:00:00,29.9559,-90.0495,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
18907,31/12/2020,28.6887,-96.5278,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,200,Very High,Hand picking,University of Texas Marine Science Institute
15758,28/01/2019,27.3286,-97.3329,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
12864,2015-10-09 00:00:00,33.11215,-133.077,Pacific Ocean,north pacific ocean,Other,2.63242,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
438,15/08/1992,43.27,-63.87,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
14141,2018-10-01 00:00:00,56.114667,-6.303667,Atlantic Ocean,inner seas off the west coast of scotland,Other,0.013637,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
15861,21/02/2019,27.7919,-97.0852,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
17350,21/07/2019,32.755,-79.8553,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
12481,29/07/2015,29.00025,-139.1675,Pacific Ocean,north pacific ocean,Other,1.478848,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
17928,27/02/2020,20.3394,-87.3469,Atlantic Ocean,caribbean sea,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
2608,27/04/1990,22.2,-70.72,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
3289,1994-09-08 00:00:00,40.57,-70.6,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
2949,17/10/1992,40.42,-67.55,Atlantic Ocean,north atlantic ocean,Other,0.00864,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
8651,2012-07-12 00:00:00,-3.84,-149.63,Pacific Ocean,south pacific ocean,galápagos,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
6438,2003-11-02 00:00:00,20.94,-157.49,Pacific Ocean,north pacific ocean,Other,0.085536,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
18074,22/03/2020,27.5455,-97.239,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
14201,19/10/2018,55.981167,-4.874,Atlantic Ocean,inner seas off the west coast of scotland,Other,0.147378,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
7162,15/05/2006,28.54,-140.09,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
16694,2019-10-08 00:00:00,29.6525,-95.0091,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19588,28/05/2021,29.366,-94.8128,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4268,20/02/1999,25.34,-68.47,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
13205,17/07/2014,33.319833,-18.511667,Atlantic Ocean,north atlantic ocean,Other,0.602067,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
18755,14/11/2020,29.6527,-95.009,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
16754,29/08/2019,27.4921,-97.2664,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
4225,1998-12-12 00:00:00,11.51,-62.84,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
1927,2000-04-12 00:00:00,14.27,-64.38,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
5757,2007-06-03 00:00:00,20.61,-73.42,Atlantic Ocean,north atlantic ocean,Other,0.01178,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
11885,2013-01-07 00:00:00,29.695,-42.4807,Atlantic Ocean,north atlantic ocean,Other,0.491595,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
8055,2011-06-02 00:00:00,32.37,-146.51,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
18864,2020-12-12 00:00:00,43.102,-124.4331,Pacific Ocean,north pacific ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
14244,15/01/2019,58.063667,-6.319667,Atlantic Ocean,inner seas off the west coast of scotland,Other,0.011177,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
13886,13/03/2018,-1.46915,-44.339369,Atlantic Ocean,south atlantic ocean,Other,3894.0,pieces/m3,10,Very High,Aluminum bucket,"Federal University of Pará, Brazil"
9375,2015-11-02 00:00:00,15.9708,-102.3497,Pacific Ocean,north pacific ocean,Other,0.006,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
1715,14/12/1999,10.45,-64.9,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
3332,1994-06-12 00:00:00,12.57,-61.63,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
7861,20/10/2009,28.72,-140.03,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
21180,2022-04-05 00:00:00,29.2666,-94.825,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
19222,2021-03-03 00:00:00,45.2169,-123.9726,Pacific Ocean,north pacific ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
13989,18/01/2014,58.625667,-4.211,Atlantic Ocean,north atlantic ocean,Other,0.003685,pieces/m3,0.0005-0.005,Low,Neuston net,Marine Scotland Science
4480,13/03/2000,19.15,-77.31,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
16651,25/07/2019,28.0591,-96.855,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
1420,22/02/1998,21.63,-74.23,Atlantic Ocean,north atlantic ocean,Other,0.00648,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
10523,2009-11-08 00:00:00,33.7281,-139.7718,Pacific Ocean,north pacific ocean,Other,14.28,pieces/m3,10,Very High,Manta net,Scripps Institution of Oceanography-University of California San Diego
20481,2021-07-12 00:00:00,32.8912,-79.9709,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
14353,2021-12-01 00:00:00,56.481167,-6.682667,Atlantic Ocean,inner seas off the west coast of scotland,Other,0.028302,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
14098,13/01/2017,54.647333,-3.940333,Atlantic Ocean,irish sea and st. george's channel,Other,0.009957,pieces/m3,0.005-1,Medium,Neuston net,Marine Scotland Science
8310,2011-03-11 00:00:00,17.55,-158.31,Pacific Ocean,north pacific ocean,Other,0.011996,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
16202,25/04/2019,29.266,-94.8254,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18967,18/01/2021,29.1957,-94.9481,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
10414,17/05/2013,40.4505,18.533167,Atlantic Ocean,mediterranean sea,Other,0.775862,pieces/m3,0.005-1,Medium,Neuston net,"Institute of Marine Sciences - National Research Council, Italy"
5290,2004-02-12 00:00:00,12.76,-63.67,Atlantic Ocean,caribbean sea,caribbean sea,0.025524,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5545,2005-03-11 00:00:00,13.37,-59.86,Atlantic Ocean,caribbean sea,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
17716,20/01/2020,27.6708,-97.1711,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17971,2020-03-03 00:00:00,20.4219,-87.0107,Atlantic Ocean,caribbean sea,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
3590,16/05/1996,31.38,-72.2,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
11333,26/04/2018,36.716517,2.788723,Atlantic Ocean,mediterranean sea,Other,1.003069,pieces/m3,1-10,High,Manta net,University Campus of Dely Ibrahim
18626,2020-01-10 00:00:00,28.0335,-96.8835,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
9927,19/10/2016,-12.961,-143.765,Pacific Ocean,south pacific ocean,galápagos,0.0,pieces/m3,0-0.0005,Very Low,Grab sample,Adventure Scientist
20736,2022-02-04 00:00:00,29.3183,-94.7479,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
17587,17/12/2019,21.1033,-86.7627,Atlantic Ocean,caribbean sea,caribbean sea,,pieces/10 mins,1-2,Low,Hand picking,University of Texas Marine Science Institute
21417,2019-04-06 00:00:00,41.710033,9.431117,Atlantic Ocean,mediterranean sea,Other,0.62465,pieces/m3,0.005-1,Medium,Manta net,"University of Fribourg, Switzerland"
13757,27/06/2021,44.715667,13.725333,Atlantic Ocean,mediterranean sea,Other,0.244216,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
17009,2019-10-11 00:00:00,27.8267,-97.0541,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
12372,2019-09-12 00:00:00,45.2575,-129.035667,Pacific Ocean,north pacific ocean,Other,0.10036,pieces/m3,0.005-1,Medium,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
2820,1992-01-05 00:00:00,25.87,-73.68,Atlantic Ocean,north atlantic ocean,Other,0.0108,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1632,23/04/1999,34.2,-66.59,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
4526,18/07/2000,42.23,-70.07,Atlantic Ocean,north atlantic ocean,Other,0.02376,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
1460,25/06/1998,43.63,-68.23,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
7503,28/05/2008,20.6,-154.81,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
17690,2020-05-01 00:00:00,29.6553,-95.0076,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
12140,2011-07-04 00:00:00,-28.33,-105.331,Pacific Ocean,south pacific ocean,galápagos,0.54851,pieces/m3,0.005-1,Medium,Manta net,5 Gyres Institute
14610,18/11/2015,1.714933,-15.998501,Atlantic Ocean,north atlantic ocean,Other,1.5,pieces/m3,1-10,High,Intake seawater pump,"Galway Mayo Institute of Technology, Ireland"
12821,26/08/2015,27.4379,-145.51005,Pacific Ocean,north pacific ocean,Other,2.595526,pieces/m3,1-10,High,Manta net,"The Ocean Cleanup, Rotterdam, The Netherlands"
15970,19/03/2019,27.6662,-97.3211,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,0,Very Low,Hand picking,University of Texas Marine Science Institute
8991,25/11/2014,26.431,-17.0075,Atlantic Ocean,north atlantic ocean,Other,0.003,pieces/m3,0.0005-0.005,Low,Grab sample,Adventure Scientist
18183,2020-06-05 00:00:00,34.9992,-76.9583,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18523,2020-11-09 00:00:00,32.776,-79.9253,Atlantic Ocean,north atlantic ocean,Other,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
10780,14/11/2020,41.403637,2.2193,Atlantic Ocean,mediterranean sea,Other,0.186,pieces/m3,0.005-1,Medium,Manta net,University of Barcelona
19479,30/04/2021,19.3408,-96.3057,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20839,13/04/2022,29.2753,-94.8105,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20968,18/04/2022,29.2631,-94.8318,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
8542,2012-08-10 00:00:00,33.1,-156.49,Pacific Ocean,north pacific ocean,Other,0.086996,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
11416,28/10/2015,-27.15123,-109.44624,Pacific Ocean,south pacific ocean,galápagos,0.18919,pieces/m3,0.005-1,Medium,Neuston net,5 Gyres Institute
16099,2019-06-04 00:00:00,27.7898,-97.087,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,40-200,High,Hand picking,University of Texas Marine Science Institute
3673,28/10/1996,29.42,-60.8,Atlantic Ocean,north atlantic ocean,Other,0.045356,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
5462,2005-08-08 00:00:00,41.25,-71.02,Atlantic Ocean,north atlantic ocean,Other,0.0072,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
2313,16/10/1986,39.67,-69.43,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
779,27/05/1994,41.62,-65.82,Atlantic Ocean,north atlantic ocean,Other,0.00432,pieces/m3,0.0005-0.005,Low,Neuston net,Sea Education Association
22116,14/06/2016,27.897,-82.4382,Atlantic Ocean,gulf of mexico,caribbean sea,0.0,pieces/m3,0-0.0005,Very Low,Van Dorn sampler,University of South Florida
16926,26/10/2019,29.6557,-95.0075,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
20756,2022-05-04 00:00:00,29.2825,-94.7981,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
18286,20/06/2020,27.6716,-97.17,Atlantic Ocean,gulf of mexico,caribbean sea,,pieces/10 mins,2-40,Medium,Hand picking,University of Texas Marine Science Institute
11095,2013-09-07 00:00:00,43.5429,6.972,Atlantic Ocean,mediterranean sea,Other,1.2199,pieces/m3,1-10,High,Manta net,Sorbonne Universités
13096,21/09/2011,43.001667,8.315,Atlantic Ocean,mediterranean sea,Other,0.602406,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
14925,18/05/2017,57.298,-10.374833,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces kg-1 d.w.,0-2,Very Low,Megacorer,"Scottish Marine Institute, Scotland, United Kingdom"
14456,21/11/2020,56.031167,-3.560333,Atlantic Ocean,north sea,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Marine Scotland Science
13674,30/12/2018,15.255667,-43.556333,Atlantic Ocean,north atlantic ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Manta net,"Oceaneye Association,  Switzerland"
3544,1996-02-04 00:00:00,25.55,-76.0,Atlantic Ocean,north atlantic ocean,Other,0.028796,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
11204,13/09/2014,37.9629,4.3809,Atlantic Ocean,mediterranean sea,Other,1.24692,pieces/m3,1-10,High,Manta net,Sorbonne Universités
13417,29/08/2017,77.552167,7.809,Arctic Ocean,greenland sea,Other,0.014032,pieces/m3,0.005-1,Medium,Manta net,"Oceaneye Association,  Switzerland"
8227,22/07/2011,7.43,-149.9,Pacific Ocean,north pacific ocean,Other,0.00648,pieces/m3,0.005-1,Medium,Neuston net,Sea Education Association
7374,19/08/2007,23.65,-149.74,Pacific Ocean,north pacific ocean,Other,0.0,pieces/m3,0-0.0005,Very Low,Neuston net,Sea Education Association
9587,13/06/2015,60.008,-149.404,Pacific Ocean,gulf of alaska,Other,0.015,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
9478,20/11/2014,16.8482,-28.2345,Atlantic Ocean,north atlantic ocean,Other,0.041,pieces/m3,0.005-1,Medium,Grab sample,Adventure Scientist
